audio_clipping,audio_clipping:confidence,background_noise_audible,background_noise_audible:confidence,overall_quality_of_the_audio,quiet_speaker,quiet_speaker:confidence,speaker_id,file_download,file_name,phrase,prompt,writer_id
no_clipping,1,no_noise,0.6976,3.67,audible_speaker,1,20518958,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_20518958_75597733.wav&key=test_key_TISTK,1249120_20518958_75597733.wav,I can't stand with this horrible feeling in my shoulder,Shoulder pain,44118742
no_clipping,1,no_noise,0.6667,3.67,audible_speaker,1,20518958,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_20518958_83061698.wav&key=test_key_TISTK,1249120_20518958_83061698.wav,Can't keep focus,Head ache,43868212
no_clipping,1,no_noise,0.6711,3.67,audible_speaker,1,20518958,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_20518958_83069071.wav&key=test_key_TISTK,1249120_20518958_83069071.wav,i have a great pain in my foot like thrombing pain with relaxing my pain releif,Foot ache,44066678
no_clipping,1,no_noise,0.6773,3.67,audible_speaker,1,20518958,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_20518958_85278533.wav&key=test_key_TISTK,1249120_20518958_85278533.wav,I feel a great amount of pressure of my head.,Head ache,43318517
no_clipping,1,no_noise,0.6849,3.67,audible_speaker,1,21665495,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_21665495_104022281.wav&key=test_key_TISTK,1249120_21665495_104022281.wav,i have issue with my skin,Skin issue,44266645
no_clipping,1,no_noise,1,3.67,audible_speaker,1,21665495,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_21665495_23667490.wav&key=test_key_TISTK,1249120_21665495_23667490.wav,Surgical wound infections,Infected wound,44218005
no_clipping,1,no_noise,0.6494,3.67,audible_speaker,1,21665495,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_21665495_42276484.wav&key=test_key_TISTK,1249120_21665495_42276484.wav,My body feels weak and i think that my face is fade and i can't sleep well,Body feels weak,44150058
no_clipping,0.6661,no_noise,0.677,3.67,audible_speaker,1,21665495,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_21665495_42313586.wav&key=test_key_TISTK,1249120_21665495_42313586.wav,The severe pain in the stomach I feel,Stomach ache,43730599
no_clipping,1,no_noise,0.6644,3.67,audible_speaker,1,21665495,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_21665495_49749777.wav&key=test_key_TISTK,1249120_21665495_49749777.wav,"I can't stand up, I feel my brain is moving inside my skull.",Head ache,44130352
no_clipping,1,no_noise,1,3.67,audible_speaker,1,21665495,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_21665495_58404733.wav&key=test_key_TISTK,1249120_21665495_58404733.wav,I think I overdid it when I carried all that lumber from the yard. My lower back is killing me.,Back pain,40925305
no_clipping,1,no_noise,0.6926,3.67,audible_speaker,1,21665495,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_21665495_66862756.wav&key=test_key_TISTK,1249120_21665495_66862756.wav,I have internal pain whenever I come down with a cold.,Internal pain,44246595
no_clipping,1,no_noise,0.6803,3.67,audible_speaker,1,21665495,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_21665495_77699576.wav&key=test_key_TISTK,1249120_21665495_77699576.wav,I feel pain in my neck after waking up,Neck pain,41918114
no_clipping,1,no_noise,0.6644,3.67,audible_speaker,1,21665495,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_21665495_95551142.wav&key=test_key_TISTK,1249120_21665495_95551142.wav,"You won't believe me, but this infected wound on my hand is from a paper cut I didn't take seriously.",Infected wound,44130352
no_clipping,1,no_noise,1,3.67,audible_speaker,0.6966,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_102887397.wav&key=test_key_TISTK,1249120_2171654_102887397.wav,I have blurry vision after I used a wrong medicine.,Blurry vision,40632132
no_clipping,1,no_noise,1,3.67,audible_speaker,1,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_104363236.wav&key=test_key_TISTK,1249120_2171654_104363236.wav,I have eruptions on my face that come and go .,Acne,43755034
no_clipping,1,no_noise,1,3.67,audible_speaker,1,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_11877331.wav&key=test_key_TISTK,1249120_2171654_11877331.wav,I feel muscle pain every time I make an extra effort.,Muscle pain,43772689
no_clipping,1,no_noise,0.6713,3.67,audible_speaker,1,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_15523921.wav&key=test_key_TISTK,1249120_2171654_15523921.wav,I am having running nose,Feeling cold,44088126
no_clipping,1,no_noise,1,3.67,audible_speaker,1,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_22578521.wav&key=test_key_TISTK,1249120_2171654_22578521.wav,I usually have a bad cough when I get flu.,Cough,43949040
no_clipping,1,no_noise,0.6815,3.67,audible_speaker,1,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_26219012.wav&key=test_key_TISTK,1249120_2171654_26219012.wav,My chest acne breaks out and never clears up.,Acne,43755034
no_clipping,1,no_noise,1,3.67,audible_speaker,1,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_31081785.wav&key=test_key_TISTK,1249120_2171654_31081785.wav,I have a hard muscle pain since i went to the gym,Muscle pain,44150058
no_clipping,1,no_noise,0.6522,3.67,audible_speaker,0.6739,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_32465212.wav&key=test_key_TISTK,1249120_2171654_32465212.wav,I feel very hard to breathe,Hard to breath,43730599
no_clipping,1,no_noise,0.6663,3.67,audible_speaker,1,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_48514077.wav&key=test_key_TISTK,1249120_2171654_48514077.wav,My shoulder has agreat pain,Shoulder pain,44118742
no_clipping,1,no_noise,1,3.67,audible_speaker,1,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_53079046.wav&key=test_key_TISTK,1249120_2171654_53079046.wav,I feel a great pain in my shoulder when i try to lift something heavy,Shoulder pain,44150058
no_clipping,1,no_noise,1,3.67,audible_speaker,1,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_54633164.wav&key=test_key_TISTK,1249120_2171654_54633164.wav,I got acne when I ate chili,Acne,21665495
no_clipping,1,no_noise,0.7106,3.67,audible_speaker,1,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_64203995.wav&key=test_key_TISTK,1249120_2171654_64203995.wav,I have a pain in my stomach,Internal pain,21665495
no_clipping,1,no_noise,1,3.67,audible_speaker,1,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_72266245.wav&key=test_key_TISTK,1249120_2171654_72266245.wav,I feel a soreness in my knees when I walk,Joint pain,43913997
no_clipping,1,no_noise,0.6644,3.67,audible_speaker,1,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_88200667.wav&key=test_key_TISTK,1249120_2171654_88200667.wav,I have shoulder pain when I try to carry my groceries.,Shoulder pain,38202325
no_clipping,1,no_noise,0.6803,3.67,audible_speaker,1,2171654,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_2171654_99667288.wav&key=test_key_TISTK,1249120_2171654_99667288.wav,I feel a burning sensation in my guts about 2 hours after each meal.,Stomach ache,40925305
no_clipping,0.7073,no_noise,0.66,3.67,audible_speaker,1,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_20749066.wav&key=test_key_TISTK,1249120_22345789_20749066.wav,I have a hard muscle pain since i went to the gym,Muscle pain,44150058
no_clipping,1,no_noise,0.6689,3.67,audible_speaker,1,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_25657194.wav&key=test_key_TISTK,1249120_22345789_25657194.wav,I have a ear ache when I go to the pool,Ear ache,21665495
no_clipping,1,no_noise,0.6667,3.67,audible_speaker,1,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_27324558.wav&key=test_key_TISTK,1249120_22345789_27324558.wav,i have injured myself during the soccer match,Injury from sports,44124309
no_clipping,1,no_noise,0.6685,3.67,audible_speaker,1,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_32856302.wav&key=test_key_TISTK,1249120_22345789_32856302.wav,When I force my eyes to view I have blurry vision.,Blurry vision,38687371
no_clipping,1,no_noise,0.6905,3.67,audible_speaker,1,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_37823039.wav&key=test_key_TISTK,1249120_22345789_37823039.wav,I am having running nose,Feeling cold,44088126
no_clipping,1,no_noise,0.6781,3.67,audible_speaker,1,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_39463460.wav&key=test_key_TISTK,1249120_22345789_39463460.wav,I felt my heart hurts when I ran for along distance,Heart hurts,43949040
no_clipping,1,no_noise,0.6424,3.67,audible_speaker,1,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_41817713.wav&key=test_key_TISTK,1249120_22345789_41817713.wav,fell skull is cracked like nuts,Head ache,43868212
no_clipping,1,no_noise,0.6456,3.67,audible_speaker,1,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_43469530.wav&key=test_key_TISTK,1249120_22345789_43469530.wav,I don't do anything at home and still I feel exhausted.,Body feels weak,44130352
no_clipping,1,no_noise,1,3.67,audible_speaker,1,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_47209477.wav&key=test_key_TISTK,1249120_22345789_47209477.wav,"i was diagnosed with pneumonia, i can't breath easily.",Hard to breath,44063565
no_clipping,0.6671,no_noise,1,3.67,audible_speaker,1,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_48541569.wav&key=test_key_TISTK,1249120_22345789_48541569.wav,My daughter had her eyebrows threaded and it pulled an opening of skin in one of her brows that is now puffy and oozing.,Infected wound,43755034
no_clipping,1,no_noise,0.6552,3.67,audible_speaker,1,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_51406555.wav&key=test_key_TISTK,1249120_22345789_51406555.wav,My hair is falling out after I take a shower.,Hair falling out,40632132
no_clipping,1,no_noise,0.6599,3.67,audible_speaker,1,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_55660448.wav&key=test_key_TISTK,1249120_22345789_55660448.wav,My entire body is freezing.,Feeling cold,44292353
no_clipping,1,no_noise,0.6944,3.67,audible_speaker,1,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_61447933.wav&key=test_key_TISTK,1249120_22345789_61447933.wav,I usually have a bad cough when I get flu.,Cough,43949040
no_clipping,1,no_noise,0.6901,3.67,audible_speaker,1,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_68619826.wav&key=test_key_TISTK,1249120_22345789_68619826.wav,I do not know why I feel cold,Feeling cold,43730599
no_clipping,1,no_noise,1,3.67,audible_speaker,1,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_73037557.wav&key=test_key_TISTK,1249120_22345789_73037557.wav,The area around my heart doesn't feel good.,Heart hurts,44292353
no_clipping,1,no_noise,0.6537,3.67,audible_speaker,1,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_73366449.wav&key=test_key_TISTK,1249120_22345789_73366449.wav,I don't have full range of motion with my arms,Shoulder pain,43913997
no_clipping,1,no_noise,0.6424,3.67,audible_speaker,1,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_73595252.wav&key=test_key_TISTK,1249120_22345789_73595252.wav,The crushing sensation on my heart leaves me breathless.,Heart hurts,44130352
no_clipping,1,no_noise,1,3.67,audible_speaker,1,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_76885003.wav&key=test_key_TISTK,1249120_22345789_76885003.wav,I have a throbbing in my joints,Joint pain,44164300
no_clipping,1,no_noise,0.6959,3.67,audible_speaker,1,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_86100311.wav&key=test_key_TISTK,1249120_22345789_86100311.wav,When I stand up too quickly I start to feel dizzy and light-headed,Feeling dizzy,43838565
no_clipping,1,no_noise,0.6942,3.67,audible_speaker,1,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_89763800.wav&key=test_key_TISTK,1249120_22345789_89763800.wav,"When I move on my shoulder, pain shoots down my arm",Shoulder pain,44164300
no_clipping,1,no_noise,0.6885,3.67,audible_speaker,1,22345789,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22345789_91658260.wav&key=test_key_TISTK,1249120_22345789_91658260.wav,My nose is congested all the time and there's this gluey secretion in my throat that makes it impossible for me to sleep. I often have to nap sitting down.,Hard to breath,44130352
no_clipping,1,no_noise,0.6722,3.67,audible_speaker,1,22423108,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22423108_108991060.wav&key=test_key_TISTK,1249120_22423108_108991060.wav,My neck is annoying me I can't sleep bacause of it,Neck pain,43318517
no_clipping,1,no_noise,1,3.67,audible_speaker,1,22423108,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22423108_14839544.wav&key=test_key_TISTK,1249120_22423108_14839544.wav,I have a back pain since I fell on the floor.,Back pain,40632132
no_clipping,1,no_noise,0.6759,3.67,audible_speaker,1,22423108,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22423108_24156291.wav&key=test_key_TISTK,1249120_22423108_24156291.wav,I have a problem in the expiration because i have abronchial asthma,Hard to breath,44066678
no_clipping,1,no_noise,0.6964,3.67,audible_speaker,1,22423108,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22423108_32755063.wav&key=test_key_TISTK,1249120_22423108_32755063.wav,Why is my shoulder aching when I try to pick up the laundry?,Shoulder pain,38202325
no_clipping,1,no_noise,0.6803,3.67,audible_speaker,1,22423108,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22423108_36981402.wav&key=test_key_TISTK,1249120_22423108_36981402.wav,there is acne on my face,Acne,43751808
no_clipping,1,no_noise,1,3.67,audible_speaker,1,22423108,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22423108_37304641.wav&key=test_key_TISTK,1249120_22423108_37304641.wav,"Laceration, rupture or opening in the skin",Open wound,44218005
no_clipping,1,no_noise,0.6797,3.67,audible_speaker,1,22423108,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22423108_39794751.wav&key=test_key_TISTK,1249120_22423108_39794751.wav,my hand open wound got infected,Infected wound,44088126
no_clipping,1,no_noise,0.6834,3.67,audible_speaker,1,22423108,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22423108_49763131.wav&key=test_key_TISTK,1249120_22423108_49763131.wav,I feel great pain in my feet after playing one of the sports games,Injury from sports,43730599
no_clipping,1,no_noise,0.6944,3.67,audible_speaker,1,22423108,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22423108_57740900.wav&key=test_key_TISTK,1249120_22423108_57740900.wav,I feel like the room is spinning,Feeling dizzy,44164300
no_clipping,1,no_noise,0.6597,3.67,audible_speaker,1,22423108,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22423108_66969371.wav&key=test_key_TISTK,1249120_22423108_66969371.wav,I hate my acne.,Acne,44246595
no_clipping,1,no_noise,0.6944,3.67,audible_speaker,1,22423108,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22423108_69115681.wav&key=test_key_TISTK,1249120_22423108_69115681.wav,"can't do any exercise, i feel weak",Body feels weak,44063565
no_clipping,1,no_noise,0.6579,3.67,audible_speaker,1,22423108,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_22423108_78566380.wav&key=test_key_TISTK,1249120_22423108_78566380.wav,My infected wound caused a fever,Infected wound,21665495
no_clipping,1,no_noise,0.6961,3.67,audible_speaker,1,27392644,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_27392644_10424458.wav&key=test_key_TISTK,1249120_27392644_10424458.wav,There is an injured person,Infected wound,43730599
no_clipping,1,no_noise,0.6853,3.67,audible_speaker,1,27392644,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_27392644_11875466.wav&key=test_key_TISTK,1249120_27392644_11875466.wav,Every time I take a deep breath I start coughing,Cough,42082009
no_clipping,1,no_noise,1,3.67,audible_speaker,1,27392644,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_27392644_15083037.wav&key=test_key_TISTK,1249120_27392644_15083037.wav,I have a sharp pain in my ear,Ear ache,42082009
no_clipping,1,no_noise,1,3.67,audible_speaker,0.6607,27392644,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_27392644_15838768.wav&key=test_key_TISTK,1249120_27392644_15838768.wav,I feel pain in my joint after an injury in the last football match I played.,Joint pain,40632132
no_clipping,1,no_noise,1,3.67,audible_speaker,1,27392644,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_27392644_32957316.wav&key=test_key_TISTK,1249120_27392644_32957316.wav,I have an indigestion,Stomach ache,44340112
no_clipping,1,no_noise,1,3.67,audible_speaker,0.6757,27392644,https://ml.sandbox.cf3.us/cgi-bin/index.cgi?download=1249120_27392644_37594410.wav&key=test_key_TISTK,1249120_27392644_37594410.wav,I have a sharp pain in my lower stomach.,Stomach ache,14026697
